longitude,latitude,elevation,name,station_id,timeZone
-93.38972,37.23972,385.8768,"Springfield, Springfield Regional Airport",KSGF,America/Chicago
-139.66667,59.51667,10.9728,Yakutat,PAYA,America/Yakutat
-165.445,64.51194,10.9728,"Nome, Nome Airport",PAOM,America/Nome
-162.60625,66.88576,4.8768,Ralph Wien Memorial Airport,PAOT,America/Nome
-89.87028,35.35667,98.1456,"Millington, Millington Municipal Airport",KNQA,America/Chicago
-170.21667,57.16667,18.8976,"St. Paul Island, St. Paul Island Airport",PASN,America/Nome
-75.46619,37.9372,9.144,Wallops Flight Facility Airport,KWAL,America/New_York
-66,18.45,3.048,"San Juan, Luis Munoz Marin International Airport",TJSJ,America/Puerto_Rico
174.11667,52.71667,29.8704,"Shemya, Eareckson AFB",PASY,America/Adak
138.0833,9.4833,17.0688,Yap Island - Yap Int. Airport,PTYA,Pacific/Chuuk
134.4886,7.3397,32.9184,Koror Palau - NWS Office,PTKR,Pacific/Palau
134.5443,7.3673,53.9496,Airai - Roman Tmetuchl International Airport,PTRO,Pacific/Palau
151.843,7.4619,3.048,Weno Island - Chuuk Int. Airport,PTKK,Pacific/Chuuk
171.2699,7.0643,1.8288,Majuro Atoll - Marshall Islands Int. Airport,PKMJ,Pacific/Majuro
158.2167,6.9667,39.0144,Pohnpei - NWS Office,PTTP,Pacific/Pohnpei
-118.2858,46.09462,356.0064,Walla Walla Regional Airport,KALW,America/Los_Angeles
-121.59479,38.70071,6.096,Sacramento International Airport,KSMF,America/Los_Angeles
-119.31451,47.19299,356.0064,Grant County Airport,KMWH,America/Los_Angeles
-107.72056,32.26222,1314.9072,"Deming, Deming Municipal Airport",KDMN,America/Denver
-124.10861,40.97806,66.1416,"Arcata / Eureka, Arcata Airport",KACV,America/Los_Angeles
-109.06528,41.59417,2060.1433,"Rock Springs, Rock Springs-Sweetwater County Airport",KRKS,America/Denver
-121.43333,39.13333,34.1376,"Marysville, Beale Air Force Base",KBAB,America/Los_Angeles
-106.47306,42.8975,1630.0704,"Casper, Natrona County International Airport",KCPR,America/Denver
-120.50778,37.28306,46.9392,Merced Regional Airport,KMCE,America/Los_Angeles
-120.13333,39.31667,1798.0153,Truckee-Tahoe,KTRK,America/Los_Angeles
-122.54064,48.79911,45.1104,"Bellingham, Bellingham International Airport",KBLI,America/Los_Angeles
-117.27583,33.13,99.9744,"Carlsbad, McClellan-Palomar Airport",KCRQ,America/Los_Angeles
-116.78667,34.85361,587.0448,"Daggett, Barstow-Daggett Airport",KDAG,America/Los_Angeles
-118.68556,39.43222,1199.0833,"Fallon, Naval Air Station",KNFL,America/Los_Angeles
-122.65056,48.34917,14.0208,"Whidbey Island, Naval Air Station",KNUW,America/Los_Angeles
-121.22361,37.88972,9.144,"Stockton, Stockton Metropolitan Airport",KSCK,America/Los_Angeles
-103.60145,35.18053,1230.7823,Tucumcari Municipal Airport,KTCC,America/Denver
-121.72548,42.14703,1243.8888,Klamath Falls International Airport,KLMT,America/Los_Angeles
-123.20083,39.12583,187.1472,"Ukiah, Ukiah Municipal Airport",KUKI,America/Los_Angeles
-112.14897,37.70128,2311.908,Bryce Canyon Airport,KBCE,America/Denver
-105.67287,41.3165,2215.896,Laramie Regional Airport,KLAR,America/Denver
-109.37917,34.51833,1747.1136,"St. Johns, St. Johns Industrial Airpark",KSJN,America/Phoenix
-114.3,43.5,1620.9264,"Hailey, Friedman Memorial Airport",KSUN,America/Boise
-105.98333,32.83333,1278.9408,Alamogordo-White,KALM,America/Denver
-68.69194,45.64778,124.0536,"Millinocket, Millinocket Municipal Airport",KMLT,America/New_York
-104.76667,38.7,1788.8712,Fort Carson,KFCS,America/Denver
-118.49083,34.2125,242.9256,"Van Nuys, Van Nuys Airport",KVNY,America/Los_Angeles
-97.64417,38.78,387.096,"Salina, Salina Municipal Airport",KSLN,America/Chicago
-98.22833,44.38806,391.9728,"Huron, Huron Regional Airport",KHON,America/Chicago
-102.98556,41.09944,1313.9928,"Sidney, Sidney Municipal Airport",KSNY,America/Denver
-98.68333,42.46667,619.0488,O'Neill / Baker Field,KONL,America/Chicago
-97.86056,38.06806,470.0016,"Hutchinson, Hutchinson Municipal Airport",KHUT,America/Chicago
-97.4,47.96667,277.9776,Grand Forks Air Force Base,KRDR,America/Chicago
-98.67833,46.92972,456.8952,"Jamestown, Jamestown Municipal Airport",KJMS,America/Chicago
-101.88333,37,1103.9856,"Elkhart, Elkhart-Morton County Airport",KEHA,America/Chicago
-111.71667,40.21667,1370.9904,"Provo, Provo Municipal Airport",KPVU,America/Denver
-114.62333,34.76611,271.272,"Needles, Needles Airport",KEED,America/Los_Angeles
-108.54222,45.80694,1111.9104,"Billings, Billings Logan International Airport",KBIL,America/Denver
-124.23667,41.78028,17.0688,"Crescent City, Jack McNamara Field Airport",KCEC,America/Los_Angeles
-104.8,47.13333,748.8936,"Glendive, Dawson Community Airport",KGDV,America/Denver
-106.91667,39.65,1993.0872,Eagle County Regional,KEGE,America/Denver
-122.90333,46.97333,61.8744,"Olympia, Olympia Airport",KOLM,America/Los_Angeles
-107.19972,41.80556,2076.9072,"Rawlins, Rawlins Municipal Airport",KRWL,America/Denver
-107.26806,33.23667,1477.9752,"Truth Or Consequences, Truth Or Consequences Municipal Airport",KTCS,America/Denver
-112.38333,33.53333,331.9272,Luke Air Force Base / Phoenix,KLUF,America/Phoenix
-107.95083,43.96583,1288.0848,"Worland, Worland Municipal Airport",KWRL,America/Denver
-120.63611,35.23611,63.0936,"San Luis Obispo, San Luis Obispo County-Mc Chesney Field",KSBP,America/Los_Angeles
-120.4,42.16667,1442.9232,"Lakeview, Lake County Airport",KLKV,America/Los_Angeles
-121.92417,37.35917,17.9832,"San Jose, San Jose International Airport",KSJC,America/Los_Angeles
-115.66056,32.825,-13.1064,"El Centro, Naval Air Facility",KNJK,America/Los_Angeles
-112.4975,45.95472,1690.116,"Butte, Bert Mooney Airport",KBTM,America/Denver
-105.8618,37.43933,2296.973,San Luis Valley Regional Airport,KALS,America/Denver
-113.7686,42.54525,1260.9576,Burley Municipal Airport,KBYI,America/Boise
-124.05806,44.58028,49.0728,"Newport, Newport Municipal Airport",KONP,America/Los_Angeles
-113.88333,45.11667,1232.916,"Salmon, Lemhi County Airport",KSMN,America/Boise
-120.44861,34.89944,78.0288,"Santa Maria, Santa Maria Public Airport",KSMX,America/Los_Angeles
-105.99,36.15,1754.124,ESPANOLA,ESPA,America/Denver
-118.35806,37.37111,1256.0808,"Bishop, Bishop Airport",KBIH,America/Los_Angeles
-108.22917,36.74361,1677.0096,"Farmington, Four Corners Regional Airport",KFMN,America/Denver
-119.12167,34.12389,3.048,"Point Mugu, Naval Air Warfare Center",KNTD,America/Los_Angeles
-108.78944,35.51111,1972.9705,"Gallup, Gallup Municipal Airport",KGUP,America/Denver
-105.54194,44.33944,1330.1472,"Gillette, Gillette-Campbell County Airport",KGCC,America/Denver
-118.14639,33.81167,17.0688,"Long Beach, Long Beach Airport",KLGB,America/Los_Angeles
-108.72806,42.81472,1702.9176,Lander,KLND,America/Denver
-119.51583,47.3075,388.9248,"Ephrata, Ephrata Municipal Airport",KEPH,America/Los_Angeles
-122.95444,45.54806,61.8744,"Portland, Portland-Hillsboro Airport",KHIO,America/Los_Angeles
-115.66972,47.45417,1829.1049,"Mullan Pass, Mullan Pass Vor",KMLP,America/Los_Angeles
-119.05667,35.43361,155.1432,"Bakersfield, Meadows Field Airport",KBFL,America/Los_Angeles
-124.25,43.41667,4.8768,"North Bend, North Bend Municipal Airport",KOTH,America/Los_Angeles
-109.60676,31.45838,1245.7177,Bisbee Douglas International Airport,KDUG,America/Phoenix
-115.19395,36.21205,666.9024,"Las Vegas, North Las Vegas Airport",KVGT,America/Los_Angeles
-117.43491,33.95299,253.8984,Riverside Municipal Airport,KRAL,America/Los_Angeles
-117.86639,33.68,15.8496,"Santa Ana, John Wayne Airport-Orange County Airport",KSNA,America/Los_Angeles
-119.99615,38.89836,1907.1335,"South Lake Tahoe, Lake Tahoe Airport",KTVL,America/Los_Angeles
-109.51273,40.44295,1603.8575,Vernal Airport,KVEL,America/Denver
-111.85187,41.78652,1355.1407,Logan-Cache Airport,KLGU,America/Denver
-118.95791,43.59488,1261.872,Burns Municipal Airport,KBNO,America/Los_Angeles
-110.00556,34.26528,1954.9872,"Show Low, Show Low Regional Airport",KSOW,America/Phoenix
-115.03333,36.23333,569.976,Nellis Air Force Base,KLSV,America/Los_Angeles
-116.09978,44.89425,1530.096,McCall Airport,KMYL,America/Boise
-117.32028,47.68556,594.9696,"Spokane, Felts Field",KSFF,America/Los_Angeles
-111.96229,41.11112,1457.8584,Hill Air Force Base,KHIF,America/Denver
-110.88333,32.16667,823.8744,Davis-Monthan Air Force Base,KDMA,America/Phoenix
-112.55444,45.2575,1596.8472,"Dillon, Dillon Airport",KDLN,America/Denver
-120.20694,47.39889,381,"Wenatchee, Pangborn Memorial Airport",KEAT,America/Los_Angeles
-112.06611,43.52083,1445.0568,Idaho Falls Regional Airport,KIDA,America/Boise
-122.40889,45.55111,10.9728,"Portland, Portland-Troutdale Airport",KTTD,America/Los_Angeles
-119.93806,36.30361,71.0184,"Lemoore, Naval Air Station",KNLC,America/Los_Angeles
-104.2,47.7,605.028,Sidney-Richland,KSDY,America/Denver
-110.84583,31.42083,1197.864,"Nogales, Nogales International Airport",KOLS,America/Phoenix
-117.80987,44.84302,1024.128,Baker Municipal Airport,KBKE,America/Los_Angeles
-109.46639,47.04917,1270.1016,"Lewistown, Lewistown Municipal Airport",KLWT,America/Denver
-120.95056,37.62417,28.956,"Modesto, Modesto City-County-Sham Field",KMOD,America/Los_Angeles
-123.50661,48.12194,79.8576,Port Angeles Fairchild International Airport,KCLM,America/Los_Angeles
-121.14059,44.25588,929.0304,Redmond Roberts Field,KRDM,America/Los_Angeles
-118.57017,40.0684,1189.0248,"Lovelock, Derby Field Airport",KLOL,America/Los_Angeles
-117.20889,32.69083,7.0104,"San Diego, North Island, Naval Air Station",KNZY,America/Los_Angeles
-117.86458,42.59018,1235.964,Rome,KREO,America/Boise
-103.21667,32.68333,1114.9584,Hobbs / Lea County,KHOB,America/Denver
-118.08139,34.62972,775.1064,"Palmdale, Palmdale Production Flight Plant",KPMD,America/Los_Angeles
-118.21889,34.74083,715.0608,"Lancaster, General William J. Fox Airfield Airport",KWJF,America/Los_Angeles
-104.26333,32.3375,1004.0112,"Carlsbad, Cavern City Air Terminal Airport",KCNM,America/Denver
-115.57861,32.83417,-17.0688,"Imperial, Imperial County Airport",KIPL,America/Los_Angeles
-107.8975,38.505,1755.0385,"Montrose, Montrose Regional Airport",KMTJ,America/Denver
-122.28305,47.92331,157.8864,Everett Snohomish County,KPAE,America/Los_Angeles
-121.60806,36.66361,24.9936,"Salinas, Salinas Municipal Airport",KSNS,America/Los_Angeles
-105.57722,48.09444,605.028,"Wolf Point, Clayton Airport",KOLF,America/Denver
-122.81667,38.5,38.1,"Santa Rosa, Santa Rosa Sonoma County Airport",KSTS,America/Los_Angeles
-116.145,34.29444,626.0592,"Twenty-Nine Palms, Marine Corps Air-Ground Combat Center",KNXP,America/Los_Angeles
-106.93333,38.53333,2339.9497,"Gunnison, Gunnison-Crested Butte Regional Airport",KGUC,America/Denver
-117.01444,46.37472,437.9976,"Lewiston, Lewiston-Nez Perce County Airport",KLWS,America/Los_Angeles
-110.73333,43.6,1965.96,"Jackson, Jackson Hole Airport",KJAC,America/Denver
-116.15944,33.62667,-38.1,"Palm Springs, Jacqueline Cochran Regional Airport",KTRM,America/Los_Angeles
-114.59306,32.65944,63.0936,"Yuma, Marine Corps Air Station",KNYL,America/Phoenix
-114.47739,42.4785,1268.8824,Joslin Field - Magic Valley Regional Airport,KTWF,America/Boise
-113.50561,37.0451,875.3856,St George Municipal Airport,KSGU,America/Denver
-107.21667,40.48333,2011.9847,"Hayden, Yampa Valley Airport",KHDN,America/Denver
-118.36538,34.19967,221.8944,Burbank - Bob Hope Airport,KBUR,America/Los_Angeles
-110.44833,45.69944,1419.1488,"Livingston, Mission Field Airport",KLVM,America/Denver
-120.62694,35.67278,255.1176,"Paso Robles, Paso Robles Municipal Airport",KPRB,America/Los_Angeles
-122.25222,40.15056,106.0704,"Red Bluff, Red Bluff Municipal Airport",KRBL,America/Los_Angeles
-114.71694,33.61917,121.0056,"Blythe, Blythe Airport",KBLH,America/Los_Angeles
-110.10306,42.57889,2125.98,"Big Piney, Big Piney-Marbleton Airport",KBPI,America/Denver
-119.84361,34.42611,3.048,"Santa Barbara, Santa Barbara Municipal Airport",KSBA,America/Los_Angeles
-117.35389,33.30472,22.86,"Oceanside, Camp Pendleton, Marine Corps Air Station",KNFG,America/Los_Angeles
-119.11667,46.26972,124.0536,"Pasco, Tri-Cities Airport",KPSC,America/Los_Angeles
-121.95,38.26667,18.8976,Fairfield / Travis Air Force Base,KSUU,America/Los_Angeles
-122.55,47.11667,92.0496,Fort Lewis / Gray U. S. Army Airfield,KGRF,America/Los_Angeles
-115.86667,43.05,912.876,Mountain Home Air Force Base,KMUO,America/Boise
-116.61667,35.28333,715.9752,"Fort Irwin/Barstow, Bicycle Lake Army Airfield",KBYS,America/Los_Angeles
-109.63556,32.85722,968.0448,"Safford, Safford Municipal Airport",KSAD,America/Phoenix
-122.48333,47.15,98.1456,Tacoma / McChord Air Force Base,KTCM,America/Los_Angeles
-117.65,47.61667,750.1128,Fairchild Air Force Base,KSKA,America/Los_Angeles
-110.33333,31.58333,1438.0464,"Fort Huachuca, Libby AAF Ft Huachuca",KFHU,America/Phoenix
-111.78,39.99,1494.1296,SANTAQUIN,SANT,America/Denver
-108.24528,45.92278,914.4,SOUTHERN AG. RESEARCH CENTER,SARC,America/Denver
-103.20139,31.77972,860.1456,"Wink, Winkler County Airport",KINK,America/Chicago
-103.1,44.15,999.1344,Ellsworth Air Force Base,KRCA,America/Denver
-102.91667,30.91194,917.1432,"Fort Stockton, Fort Stockton-Pecos County Airport",KFST,America/Chicago
-103.58583,41.86694,1207.9224,"Scottsbluff, Heilig Field",KBFF,America/Denver
-100.58833,40.20306,786.0792,"McCook, McCook Municipal Airport",KMCK,America/Chicago
-100.40861,45.55,522.1224,"Mobridge, Mobridge Municipal Airport",KMBG,America/Chicago
-98.81306,38.87278,566.928,"Russell, Russell Municipal Airport",KRSL,America/Chicago
-97.26667,37.61667,417.8808,McConnell Air Force Base,KIAB,America/Chicago
-101.35,48.41667,508.1016,Minot Air Force Base,KMIB,America/Chicago
-97.14944,44.90472,531.876,"Watertown, Watertown Municipal Airport",KATY,America/Chicago
-100.78469,29.36652,327.0504,Laughlin Air Force Base Auxiliary Airfield,KDLF,America/Chicago
-96.76166,39.05586,321.8688,Fort Riley - Marshall AAF,KFRI,America/Chicago
-99.82972,39.37472,677.8752,"Hill City, Hill City Municipal Airport",KHLC,America/Chicago
-95.65056,38.94139,328.8792,"Topeka, Forbes Field",KFOE,America/Chicago
-97.43694,41.98056,479.1456,"Norfolk, Stefan Memorial Airport",KOFK,America/Chicago
-95.48417,37.67028,305.1048,"Chanute, Chanute Martin Johnson Airport",KCNU,America/Chicago
-102.80194,46.79722,790.0416,"Dickinson, Dickinson Municipal Airport",KDIK,America/Denver
-104.01667,30.36667,1477.9752,Marfa,KMRF,America/Chicago
-103.09528,42.8375,1004.9256,"Chadron, Chadron Municipal Airport",KCDR,America/Denver
-103.63667,48.17389,604.1136,"Williston, Sloulin Field International Airport",KISN,America/Chicago
-101.28028,48.25944,523.0368,"Minot, Minot International Airport",KMOT,America/Chicago
-102.54722,36.02333,1215.8472,"Dalhart, Dalhart Municipal Airport",KDHT,America/Chicago
-99.99832,42.57484,786.0792,Ainsworth Regional Airport,KANW,America/Chicago
-98.3125,40.95833,562.0512,"Grand Island, Central Nebraska Regional Airport",KGRI,America/Chicago
-97.22778,31.61722,156.972,"Waco, Waco Regional Airport",KACT,America/Chicago
-92.55861,31.33472,27.1272,"Alexandria, Alexandria International Airport",KAEX,America/Chicago
-82.70972,34.49778,238.0488,"Anderson, Anderson County Airport",KAND,America/New_York
-81.76667,26.15,2.1336,"Naples, Naples Municipal Airport",KAPF,America/New_York
-83.10546,29.633326,11.8872,Cross City Airport,KCTY,America/New_York
-94.41667,43.65,353.8728,"Fairmont, Fairmont Municipal Airport",KFRM,America/Chicago
-75.73333,44.05,206.9592,Fort Drum / Wheeler-Sack U. S. Army Airfield,KGTB,America/New_York
-93.09611,34.47806,164.8968,"Hot Springs, Memorial Field Airport",KHOT,America/Chicago
-79.26667,42.15,524.8656,"Jamestown, Chautauqua County/Jamestown Airport",KJHW,America/New_York
-131.71361,55.35556,27.1272,"Ketchikan, Ketchikan International Airport",PAKT,America/Anchorage
-99.26667,34.65,420.0144,Altus Air Force Base,KLTS,America/Chicago
-91.25667,43.87944,199.0344,La Crosse - La Crosse Regional Airport,KLSE,America/Chicago
-80.4,37.86667,701.9544,Lewisburg / Greenbrier,KLWB,America/New_York
-79.92144,40.35521,377.0376,Pittsburgh - Allegheny County Airport,KAGC,America/New_York
-93.66667,32.5,50.9016,Barksdale Air Force Base,KBAD,America/Chicago
-72.6825,41.93806,53.0352,"Windsor Locks, Bradley International Airport",KBDL,America/New_York
-94.0261,29.9521,3.9624,Beaumont/Port Arthur Southeast Texas Regional Airport,KBPT,America/Chicago
-86.52,30.77222,64.9224,"Crestview, Sikes Airport",KCEW,America/Chicago
-85.085,35.95139,573.024,"Crossville, Crossville Memorial-Whitson Field Airport",KCSV,America/Chicago
-158.51666,59.05,25.908,"Dillingham, Dillingham Airport",PADL,America/Anchorage
-94.86417,29.27028,2.1336,"Galveston, Scholes Field",KGLS,America/Chicago
-90.98556,33.48278,39.9288,"Greenville, Mid Delta Regional Airport",KGLH,America/Chicago
-78.83074,40.3149,693.1152,Johnstown - Cambria County Airport,KJST,America/New_York
-88.91667,30.41667,10.0584,Keesler Air Force Base / Biloxi,KBIX,America/Chicago
-93.74472,32.5425,53.9496,"Shreveport, Shreveport Downtown Airport",KDTN,America/Chicago
-78.89326,41.17948,549.8592,Du Bois - Jefferson County Airport,KDUJ,America/New_York
-92.81333,33.22083,84.1248,"El Dorado, South Arkansas Regional at Goodwin Field Airport",KELD,America/Chicago
-76.61667,37.13333,3.9624,Fort Eustis / Felker,KFAF,America/New_York
-78.93158,35.1314,68.8848,Fort Bragg / Simmons Army Airfield,KFBG,America/New_York
-86.15,40.65,246.888,Grissom Air Force Base / Peru,KGUS,America/Indiana/Indianapolis
-87.5,36.66667,174.0408,Fort Campbell U. S. Army Airfield,KHOP,America/Chicago
-86.68333,30.41667,11.8872,Hurlburt Field,KHRT,America/Chicago
-154.9,59.75,56.9976,"Iliamna, Iliamna Airport",PAIL,America/Anchorage
-79.20667,37.32083,284.988,"Lynchburg, Lynchburg Regional Airport",KLYH,America/New_York
